Name,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
2020 UKKO,11.4,0.15,304.96952,334.07781,149.26897,11.127415,0.0620896,3.0230357,48800
2021 POINCARE,13.3,0.15,314.70106,164.16373,155.21751,5.485901,0.2192082,2.3093908,48800
2022 WEST,12,0.15,184.38257,37.587772,2.771058,5.674855,0.1186344,2.7052615,48800
2023 ASAPH,11.6,0.15,43.974639,356.72013,3.511298,22.319649,0.2781217,2.8790455,48800
2024 MCLAUGHLIN,12.9,0.15,90.393639,290.6603,69.516299,7.314894,0.1382618,2.324993,48800
2025 1953LG,10.5,0.15,333.47839,301.93999,330.67961,7.031385,0.0959232,3.1721209,48800
2026 COTTRELL,12.8,0.15,287.63703,209.65235,311.78152,2.467753,0.1173181,2.445779,48800
2027 SHENGUO,11,0.15,101.02732,357.06285,55.588861,11.013445,0.0931128,3.0259773,48800
2028 JANEQUEO,14,0.15,345.34144,27.037744,243.0572,7.948729,0.1119031,2.2963786,48800
2029 BINOMI,13.5,0.15,124.84292,66.164837,278.41591,5.596092,0.1278557,2.3497128,48800
2030 BELYAEV,13.5,0.15,56.630479,61.331873,170.00844,2.577171,0.0931763,2.2473025,48800
2031 BAM,13,0.15,289.06944,213.27769,169.49049,4.748643,0.1733138,2.2339931,48800
2032 ETHEL,11.9,0.15,18.610197,297.25453,30.34609,1.522227,0.1369096,3.0633389,48800
2033 BASILEA,13.2,0.15,340.45585,134.23591,322.00829,8.470654,0.1110916,2.2251427,48800
2034 BERNOULLI,12.9,0.15,336.42916,63.625302,19.313274,8.563922,0.1797834,2.2460823,48800
2035 STEARNS,12.61,0.15,151.7691,200.40703,77.174645,27.750748,0.131345,1.8839552,48800
2036 SHERAGUL,12.7,0.15,268.13998,305.65816,346.56173,3.975593,0.1849327,2.2452185,48800
2037 TRIPAXEPTALIS,13.5,0.15,159.15048,345.67304,9.763464,4.257762,0.1312799,2.3022674,48800
2038 BISTRO,12.3,0.15,139.98586,183.12865,73.745456,14.772038,0.0888823,2.4358019,48800
2039 PAYNE-GAPOSCHKIN,12.8,0.15,89.115206,44.357606,96.080791,2.525432,0.1463162,3.1639997,48800
2040 CHALONGE,11.1,0.15,166.65172,84.995461,40.156001,14.6414,0.1954562,3.1096133,48800
2041 LANCELOT,12.2,0.15,205.72563,276.66989,134.24296,2.980866,0.2019745,3.1502136,48800
2042 SITARSKI,12.8,0.15,289.2117,53.926636,17.70497,5.341135,0.1509056,2.7536425,48800
2043 ORTUTAY,10.8,0.15,78.537699,51.283584,322.47757,3.102322,0.1064743,3.1078204,48800
2044 WIRT,13,0.15,106.666,49.55725,54.060138,24.065944,0.3426336,2.3802909,48800
2045 PEKING,12.2,0.15,4.976053,197.99565,11.458821,6.914913,0.0561159,2.3796934,48800
2046 LENINGRAD,11.5,0.15,124.90584,275.82349,74.806473,2.737894,0.181035,3.1549872,48800
2047 SMETANA,13.9,0.15,80.532422,303.18964,36.742835,25.281928,0.003337,1.8718567,48800
2048 DWORNIK,13.5,0.15,16.225415,105.49597,157.78911,23.749102,0.0422549,1.9535508,48800
2049 GRIETJE,14.9,0.15,350.01684,141.59824,200.22737,24.418714,0.0845532,1.9491256,48800
2050 FRANCIS,12.68,0.15,31.732296,170.22217,72.690739,26.578491,0.2375747,2.3252671,48800
2051 CHANG,11.9,0.15,101.49216,172.85198,215.79582,1.340078,0.0748437,2.8423145,48800
2052 TAMRIKO,10.48,0.15,41.880133,205.19428,214.26411,9.485657,0.0768234,3.0090577,48800
2053 NUKI,11.9,0.15,147.96065,237.70467,193.55175,8.50838,0.1435504,2.8003927,48800
2054 GAWAIN,12,0.15,334.33039,186.99834,293.90439,3.785571,0.0989632,2.9635703,48800
2055 DVORAK,13.5,0.15,40.457293,243.52235,340.82311,21.53467,0.3105193,2.3100843,48800
2056 NANCY,12.3,0.15,19.610884,144.86843,226.06055,3.9267,0.1392571,2.2177112,48800
2057 ROSEMARY,11.9,0.15,224.48836,19.224387,15.470923,1.444823,0.2384041,3.0719418,48800
2058 ROKA,11,0.15,170.27741,180.63014,95.642521,2.541899,0.1595693,3.1120772,48800
2059 BABOQUIVARI,15.8,0.15,233.51568,191.1906,201.14973,10.995742,0.5264334,2.6488294,48800
2060 CHIRON,6,0.15,334.49016,339.15565,209.39125,6.927748,0.384554,13.751385,48800
2061 ANZA,16.56,0.15,112.71484,155.89909,208.01403,3.736526,0.5369233,2.2662669,48800
2062 ATEN,16.8,0.15,341.85958,147.93019,108.70463,18.933058,0.1825451,0.9664856,48800
2063 BACCHUS,16.4,0.15,291.68826,55.055849,33.344035,9.424046,0.3493304,1.0775981,48800
2064 THOMSEN,12.53,0.15,202.74243,2.034778,302.45007,5.699311,0.3294857,2.1784582,48800
2065 SPICER,12.2,0.15,106.50413,65.161211,328.85768,6.449673,0.2325896,2.7024792,48800
2066 PALALA,12.5,0.15,265.90409,110.11546,117.35326,3.755349,0.1274588,2.3940829,48800
2067 AKSNES,10.48,0.15,116.60247,300.35043,150.69439,3.070075,0.1827527,3.9510229,48800
2068 DANGREEN,11.5,0.15,283.35341,318.8408,96.315533,12.897302,0.1000271,2.7719995,48800
2069 HUBBLE,11.1,0.15,278.26018,63.876558,47.659236,9.189534,0.1719038,3.1733595,48800
2070 HUMASON,13.9,0.15,96.09395,349.45109,1.503356,2.761477,0.1551362,2.2495025,48800
2071 NADEZHDA,13.3,0.15,76.771324,0.542455,302.54613,3.637874,0.1577157,2.2518453,48800
2072 KOSMODEMYANSKAYA,12.61,0.15,270.74894,37.016324,26.505086,4.76348,0.1629167,2.4508689,48800
2073 JANACEK,12.7,0.15,92.442924,1.147836,85.211377,2.962541,0.1120014,2.7171025,48800
2074 SHOEMAKER,14,0.15,88.206269,205.29078,207.40851,30.072439,0.0816935,1.7998868,48800
2075 MARTINEZ,13.6,0.15,224.36109,354.87081,112.42885,27.031059,0.2480257,2.403902,48800
2076 LEVIN,14.4,0.15,56.555858,74.480464,329.25248,4.997148,0.1516342,2.2733509,48800
2077 KIANGSU,14.1,0.15,345.76713,343.59524,69.706903,28.07421,0.295668,2.3275484,48800
2078 NANKING,12.1,0.15,320.5363,98.534662,287.63671,20.137735,0.3750555,2.3689987,48800
2079 JACCHIA,12.7,0.15,340.50574,146.59694,353.39414,13.305699,0.0802992,2.5977001,48800
2080 JIHLAVA,13.1,0.15,104.95484,51.26134,24.068883,3.854896,0.0610952,2.1771183,48800
2081 SAZAVA,12.14,0.15,339.0472,222.32512,66.584574,3.918974,0.1620592,2.4506151,48800
2082 GALAHAD,13.3,0.15,240.95357,143.80213,90.51407,3.069176,0.1657046,2.9194608,48800
2083 SMITHER,13.27,0.15,33.50353,228.68138,259.3512,18.450319,0.0513119,1.8721974,48800
2084 OKAYAMA,12.2,0.15,265.76143,247.27244,149.31839,4.837643,0.1031014,2.3953317,48800
2085 HENAN,11.4,0.15,33.641112,292.5285,118.4223,3.827728,0.083932,2.6988941,48800
2086 NEWELL,12.4,0.15,76.579586,295.60699,135.35338,6.478863,0.1123354,2.4020248,48800
2087 KOCHERA,13.1,0.15,43.077508,319.58688,95.705608,1.829436,0.0575999,2.20568,48800
2088 SAHLIA,12.42,0.15,50.89165,90.889453,359.97891,5.544048,0.0793379,2.2074013,48800
2089 CETACEA,10.98,0.15,228.76142,287.25,102.91054,15.409468,0.1563993,2.5327859,48800
2090 MIZUHO,10.99,0.15,96.137366,337.538,340.38316,11.841183,0.1428423,3.0656869,48800
2091 SAMPO,10.2,0.15,59.099321,325.98018,115.00515,11.374804,0.0581782,3.0158029,48800
2092 SUMIANA,11.9,0.15,15.352493,211.40693,72.624797,3.082578,0.0286115,2.8484514,48800
2093 GENICHESK,12.6,0.15,43.283671,117.85468,155.09628,6.086195,0.167804,2.269544,48800
2094 MAGNITKA,12,0.15,310.57703,251.12496,282.28833,5.03115,0.0965244,2.2321516,48800
2095 PARSIFAL,12.4,0.15,163.75268,8.34781,332.93556,3.597893,0.0079942,2.6420878,48800
2096 VAINO,13.3,0.15,307.70111,38.524298,305.39252,0.990804,0.2332474,2.4445657,48800
2097 GALLE,11.9,0.15,355.51909,29.615772,319.72524,4.388105,0.2639687,3.1217019,48800
2098 ZYSKIN,12.5,0.15,95.710045,353.72387,338.01076,6.521553,0.1287998,2.4229957,48800
2099 OPIK,15.18,0.15,75.318646,158.71935,219.07459,26.904303,0.3616492,2.3040329,48800
2100 RA-SHALOM,16.05,0.12,245.70817,355.93589,170.96295,15.755742,0.4364927,0.8320629,48800
2101 ADONIS,18.7,0.15,19.075719,41.655018,351.29453,1.366362,0.7637996,1.8750067,48800
2102 TANTALUS,15.3,0.15,60.606859,61.626303,94.410473,64.009949,0.2986427,1.2900785,48800
2103 1960FL,10.8,0.15,259.03782,240.27913,292.39779,7.680605,0.1875194,3.1472295,48800
2104 TORONTO,9.8,0.15,206.6527,293.41485,252.77969,18.382053,0.1088365,3.1948946,48800
2105 GUDY,10.7,0.15,241.85066,155.42939,273.82449,29.288358,0.1500382,2.3897883,48800
2106 HUGO,11.7,0.15,186.08411,249.25803,152.24058,8.037072,0.0974246,2.7023345,48800
2107 ILMARI,11.4,0.15,326.37,175.87493,221.69127,8.836426,0.0786643,2.6269644,48800
2108 OTTOSCHMIDT,11.5,0.15,181.55613,60.398818,328.15278,10.781977,0.0054167,2.4363643,48800
2109 DHOTEL,11.91,0.15,175.84493,191.86954,162.51335,8.081188,0.260136,2.6958862,48800
2110 MOORE-SITTERLY,13.8,0.15,70.461806,192.37033,140.44381,1.126673,0.1782062,2.1976449,48800
2111 TSELINA,10.45,0.15,33.881804,228.17645,167.74122,10.498091,0.0887844,3.0186127,48800
2112 ULYANOV,12.8,0.15,241.25479,155.72752,244.00228,3.368358,0.1379493,2.25343,48800
2113 EHRDNI,13.17,0.15,28.118582,347.404,23.542779,6.454843,0.0973163,2.4733776,48800
2114 WALLENQUIST,11.1,0.15,300.33492,219.14148,1.625087,0.566124,0.1537057,3.1908492,48800
2115 IRAKLI,11,0.15,256.32753,335.28411,241.91216,8.967253,0.0589643,3.0080335,48800
2116 MTSKHETA,12.1,0.15,31.038275,173.35721,171.08315,9.070034,0.0589888,2.5886578,48800
2117 DANMARK,11.7,0.15,234.22594,264.83526,59.748385,2.936297,0.0669174,2.8721896,48800
2118 FLAGSTAFF,12,0.15,57.264791,101.12633,331.83519,6.326001,0.2165034,2.5489429,48800
2119 SCHWALL,12.8,0.15,145.12556,19.369121,268.56173,3.835977,0.157144,2.2507343,48800
2120 TYUMENIA,10.4,0.15,272.69291,73.919615,222.88764,17.568217,0.1167193,3.0664127,48800
2121 SEVASTOPOL,12.3,0.15,165.41474,159.7502,145.88729,4.372698,0.17902,2.1831734,48800
2122 PYATILETKA,12.1,0.15,281.4076,236.85019,105.65488,7.888925,0.0291428,2.4014356,48800
2123 VLTAVA,11.5,0.15,298.67326,57.054336,312.52045,1.016046,0.0792504,2.8594014,48800
2124 NISSEN,11.7,0.15,143.30882,252.61805,47.507315,10.731532,0.0955575,3.0206844,48800
2125 KARL-ONTJES,12.4,0.15,325.38516,16.578841,316.29772,1.695557,0.1083789,2.785825,48800
2126 GERASIMOVICH,12.4,0.15,296.58041,68.808547,328.07176,8.492435,0.1205273,2.3901351,48800
2127 TANYA,10.7,0.15,215.51304,176.12816,107.11145,13.142224,0.0465389,3.207977,48800
2128 WETHERILL,13.6,0.15,66.954742,331.27371,358.96511,16.83976,0.3799273,2.7352095,48800
2129 COSICOSI,13.7,0.15,288.25013,317.99614,58.670592,5.519718,0.1739388,2.180701,48800
2130 EVDOKIYA,13.5,0.15,117.37183,326.58974,350.32496,5.620423,0.1893014,2.2522095,48800
2131 MAYALL,12.72,0.15,180.77014,38.306863,306.17568,33.993815,0.1106669,1.887457,48800
2132 ZHUKOV,11.4,0.15,185.46515,337.8067,82.76721,5.868943,0.0834271,2.7793452,48800
2133 FRANCESWRIGHT,13.3,0.15,104.74744,278.98285,78.826862,6.902677,0.1840179,2.4101717,48800
2134 DENNISPALM,12.71,0.15,205.53867,119.41705,12.002098,31.280619,0.254693,2.6403242,48800
2135 ARISTAEUS,17.94,0.15,213.97642,290.64854,191.45259,23.036932,0.5032216,1.5999034,48800
2136 JUGTA,11.6,0.15,177.8786,65.509619,149.3152,10.579996,0.046344,3.020349,48800
2137 PRISCILLA,11.1,0.15,189.06045,138.2114,320.50236,11.746518,0.0690964,3.1789548,48800
2138 SWISSAIR,12,0.15,107.90163,169.40205,105.85947,5.928869,0.0688426,2.6857017,48800
2139 MAKHARADZE,12.8,0.15,228.15602,65.470618,256.95865,2.186619,0.1880651,2.4622721,48800
2140 KEMEROVO,10.9,0.15,25.320372,113.77803,275.31359,6.974835,0.0535741,2.9879921,48800
2141 SIMFEROPOL,11.3,0.15,262.75575,56.364513,272.17965,5.943607,0.1282345,2.8040108,48800
2142 LANDAU,12.1,0.15,214.86056,37.921539,155.37261,0.65886,0.1085856,3.1707617,48800
2143 JIMARNOLD,11.2,0.15,158.99263,351.83836,17.629512,8.371656,0.2337318,2.2821357,48800
2144 MARIETTA,11,0.15,286.48618,275.77862,138.80519,2.821022,0.0614163,2.8757862,48800
2145 BLAAUW,10.6,0.15,190.07928,275.33318,264.95453,15.065564,0.0804555,3.227303,48800
2146 STENTOR,10.2,0.15,176.04476,272.61453,131.31646,39.236357,0.1017828,5.2066309,48800
2147 KHARADZE,11.7,0.15,304.79422,290.86446,145.15524,10.022968,0.0564304,3.1751795,48800
2148 EPEIOS,11.1,0.15,181.21021,232.04821,176.59682,9.158833,0.0570207,5.1926215,48800
2149 SCHWAMBRANIYA,11.7,0.15,186.64578,229.25997,62.833469,7.707656,0.1056103,2.549826,48800
2150 1977TA,13.4,0.15,159.93876,235.50092,201.17264,25.321577,0.0573454,1.9130033,48800
2151 HADWIGER,11.1,0.15,128.97445,83.766758,28.2981,15.455296,0.0576907,2.561282,48800
2152 HANNIBAL,10.5,0.15,155.08014,143.51398,251.18985,13.93406,0.2127815,3.1364824,48800
2153 AKIYAMA,11.9,0.15,212.15575,31.623043,47.92031,1.193295,0.1673419,3.1108608,48800
2154 UNDERHILL,12.7,0.15,54.893534,120.611,1.095752,7.768468,0.1270741,2.6350383,48800
2155 WODAN,12.6,0.15,183.70917,348.42707,38.923183,2.544452,0.0779858,2.8559245,48800
2156 KATE,12.69,0.15,84.798143,3.944094,17.395867,5.355125,0.2010359,2.2424834,48800
2157 ASHBROOK,11.4,0.15,182.99403,265.12987,349.92245,8.627946,0.1146946,2.7812093,48800
2158 1933OS,11.8,0.15,352.76173,104.10788,187.50778,1.575835,0.1770657,3.0733366,48800
2159 KUKKAMAKI,12.07,0.15,275.29654,123.95264,351.59093,3.282803,0.0397485,2.4819087,48800
2160 SPITZER,12.1,0.15,88.683076,207.02309,134.63772,2.853322,0.0994548,2.8971293,48800
2161 GRISSOM,12.4,0.15,124.15646,248.24146,126.88169,7.304009,0.1599064,2.7508166,48800
2162 ANHUI,13,0.15,51.092062,285.1982,128.76814,3.046472,0.1233707,2.2271793,48800
2163 KORCZAK,11.7,0.15,254.35743,267.68417,113.42504,2.510196,0.1906587,3.1396652,48800
2164 LYALYA,11.8,0.15,231.67271,186.13722,116.12236,2.620091,0.1323693,3.1892586,48800
2165 YOUNG,11,0.15,105.44935,24.353437,19.596952,0.956482,0.1609396,3.1455873,48800
2166 HANDAHL,14.3,0.15,213.51347,135.62227,164.1952,5.120629,0.2180678,2.3466469,48800
2167 ERIN,12.1,0.15,131.19847,274.18664,253.2377,6.036752,0.1802524,2.5455392,48800
2168 SWOPE,12.8,0.15,238.70404,9.961124,314.32421,4.749572,0.1538774,2.4531482,48800
2169 TAIWAN,12,0.15,332.26855,356.24839,71.951395,1.532695,0.0490518,2.7887613,48800
2170 BYELORUSSIA,13.9,0.15,192.94574,116.36535,256.2034,2.080923,0.1817454,2.4047634,48800
2171 KIEV,13.6,0.15,242.84182,179.60619,102.27783,7.516286,0.1665367,2.2559661,48800
2172 PLAVSK,12.1,0.15,241.0944,333.0086,84.745777,3.328526,0.1415718,2.8944777,48800
2173 MARESJEV,11.4,0.15,90.444978,161.3601,175.1845,14.46097,0.127245,3.1298977,48800
2174 ASMODEUS,11.6,0.15,60.244392,4.779227,0.340822,8.120886,0.2730462,2.5361393,48800
2175 ANDREADORIA,14.2,0.15,175.50294,143.18071,222.39996,3.696149,0.2064571,2.2165749,48800
2176 DONAR,12.3,0.15,215.71279,174.99347,90.322737,3.047678,0.0537634,2.9299846,48800
2177 OLIVER,11.3,0.15,240.00835,263.48875,52.30549,1.542798,0.0911942,3.1988344,48800
2178 KAZAKHSTANIA,13.4,0.15,13.305279,350.3307,11.640648,3.082576,0.1553028,2.2075657,48800
2179 PLATZECK,11.5,0.15,275.56682,52.632591,15.580469,10.483742,0.0980787,3.0118749,48800
2180 MARJALEENA,11,0.15,350.97547,90.005435,233.8275,9.232971,0.08627,3.010365,48800
2181 FOGELIN,12.1,0.15,291.67882,117.49938,17.561536,13.041632,0.118195,2.5908841,48800
2182 SEMIROT,11.3,0.15,351.42558,192.67161,51.555757,2.291182,0.1228653,3.1349637,48800
2183 NEUFANG,11.5,0.15,114.2802,237.95267,88.586348,18.254622,0.3760223,2.9910777,48800
2184 FUJIAN,11.5,0.15,330.09301,122.5201,257.14326,5.216742,0.1126141,3.1707075,48800
2185 GUANGDONG,11.3,0.15,75.297276,260.90648,61.077878,9.612847,0.1618798,2.7079914,48800
2186 KELDYSH,12.3,0.15,69.491498,131.9342,286.04733,2.364001,0.1002583,2.6818095,48800
2187 LASILLA,13,0.15,54.697582,213.97434,137.67378,13.248154,0.1180703,2.5361814,48800
2188 ORLENOK,11.9,0.15,134.5572,193.37536,140.68389,2.653167,0.0876038,2.9015504,48800
2189 ZARAGOZA,12.3,0.15,167.6493,216.67076,129.05013,13.931635,0.2238135,2.4049243,48800
2190 COUBERTIN,13.56,0.15,57.878112,316.12825,262.95108,0.828588,0.0908533,2.4702834,48800
2191 UPPSALA,11.3,0.15,206.23096,177.45249,247.96459,9.040266,0.0909088,3.0154232,48800
2192 PYATIGORIYA,11.3,0.15,124.41499,135.42972,202.10434,9.742965,0.084475,3.1354948,48800
2193 JACKSON,10.3,0.15,9.206904,225.01821,37.061411,11.667235,0.060229,3.1106522,48800
2194 ARPOLA,12.6,0.15,296.75968,102.09879,47.408969,8.527551,0.0414042,2.3275098,48800
2195 TENGSTROM,12.6,0.15,100.15553,295.11811,101.16737,4.575148,0.1052212,2.2221996,48800
2196 ELLICOTT,10.25,0.15,59.190327,319.10163,212.58908,10.283399,0.0547354,3.4368059,48800
2197 SHANGHAI,11.2,0.15,254.24277,61.870134,57.264194,2.523819,0.1145441,3.1629569,48800
2198 CEPLECHA,14.3,0.15,349.6342,179.94415,223.5019,3.636034,0.1986662,2.5924585,48800
2199 KLET,13.1,0.15,33.139564,142.35234,147.18082,8.187862,0.20074,2.2416349,48800
2200 PASADENA,13.4,0.15,342.5301,210.3418,345.79229,4.591419,0.1475302,2.4057895,48800
2201 OLJATO,15.25,0.15,307.22795,95.923354,76.913205,2.515839,0.7110048,2.1753315,48800
2202 PELE,16.8,0.15,242.32263,217.20164,170.41453,8.783161,0.5129488,2.2892776,48800
2203 VAN RHIJN,11.5,0.15,122.44078,325.86844,50.627002,1.65493,0.1737297,3.1216507,48800
2204 LYYLI,11.6,0.15,337.11292,282.27468,161.20659,20.530521,0.402215,2.5952459,48800
2205 GLINKA,11.8,0.15,254.5976,106.78191,227.97535,10.47454,0.1188381,3.0059113,48800
2206 GABROVA,11.3,0.15,21.270862,155.78563,64.026541,10.91896,0.0449027,3.0152102,48800
2207 ANTENOR,8.89,0.15,1.34406,298.24758,159.22117,6.806367,0.017619,5.1307294,48800
2208 PUSHKIN,10.96,0.15,21.708023,346.23239,79.714416,5.420677,0.047959,3.494182,48800
2209 TIANJIN,10.9,0.15,291.22215,260.639,151.22449,2.60413,0.0671344,2.8466787,48800
2210 LOIS,14.3,0.15,200.56303,215.18046,123.65464,2.928425,0.2263385,2.4057404,48800
2211 1951 W02,13.9,0.15,122.47912,194.47299,146.5873,17.36996,0.0907224,3.1758551,48800
2212 HEPHAISTOS,13.87,0.15,133.45907,208.37137,28.437771,11.780433,0.8332757,2.168275,48800
2213 MEEUS,13.7,0.15,164.0487,221.63935,127.13982,5.332388,0.2262861,2.1991584,48800
2214 CAROL,12,0.15,243.29832,134.92759,188.6517,14.164737,0.2514684,3.184848,48800
2215 SICHUAN,11.9,0.15,344.05645,331.34307,71.46673,10.755551,0.2653226,2.7915402,48800
2216 KERCH,10.8,0.15,284.78762,186.11562,156.0103,10.447671,0.1008498,3.0173097,48800
2217 ELTIGEN,10.8,0.15,294.87872,170.51004,128.15382,2.227923,0.1482573,3.1705619,48800
2218 WOTHO,11.2,0.15,150.16203,324.65964,96.83275,14.955633,0.1659929,3.039538,48800
2219 MANNUCCI,10.7,0.15,291.62217,299.04176,72.954952,7.592363,0.1239006,3.1477577,48800
2220 HICKS,10.9,0.15,14.40879,277.6454,95.156977,2.588374,0.1719832,3.1455247,48800
2221 CHILTON,12.8,0.15,306.19775,80.984688,246.33749,13.801104,0.1391011,2.5900066,48800
2222 LERMONTOV,11.4,0.15,214.21985,337.74581,95.210216,2.582265,0.1793069,3.1089639,48800
2223 SARPEDON,9.41,0.15,199.54655,55.08202,221.14167,16.023003,0.0125975,5.1579198,48800
2224 TUCSON,11.7,0.15,245.47623,243.29752,51.490311,2.675337,0.0432657,2.8837921,48800
2225 SERKOWSKI,12.1,0.15,119.46683,8.65051,88.382869,3.262151,0.0351371,2.851381,48800
2226 CUNITZA,11.6,0.15,133.73592,331.65584,43.239899,2.547092,0.0785555,2.8718628,48800
2227 OTTOSTRUVE,13.8,0.15,309.59197,253.41085,179.15233,4.946526,0.1740061,2.2362292,48800
2228 SOYUZ-APOLLO,10.9,0.15,144.98369,288.44584,140.54072,1.986151,0.1837227,3.1351085,48800
2229 MEZZARCO,13.1,0.15,151.02339,31.395854,272.51722,12.717968,0.2633941,2.6939949,48800
2230 YUNNAN,12.3,0.15,296.77777,252.94173,154.143,2.55784,0.0640199,2.8584365,48800
2231 DURRELL,12.4,0.15,97.494314,23.087266,342.88151,8.27173,0.2508022,2.728479,48800
2232 ALTAJ,12,0.15,115.68343,90.135971,218.85576,3.692774,0.1425816,2.6663515,48800
2233 KUZNETSOV,12.7,0.15,288.92508,158.66442,247.59166,3.409755,0.0814728,2.2784052,48800
2234 SCHMADEL,12.5,0.15,132.0138,271.52684,6.501334,25.240127,0.2019564,2.6979541,48800
2235 VITTORE,10.7,0.15,326.39566,274.90072,205.41933,18.768825,0.1997302,3.2206798,48800
2236 AUSTRASIA,12.3,0.15,73.181007,300.72119,8.455874,10.117896,0.219928,2.3444213,48800
2237 MELNIKOV,11.3,0.15,187.80136,268.22955,118.58405,2.395991,0.211123,3.1506676,48800
2238 STESHENKO,11.9,0.15,268.0894,296.03357,33.682207,1.318593,0.1728217,3.0660272,48800
2239 PARACELSUS,11.5,0.15,135.74983,354.92157,20.754659,10.872835,0.090207,3.2081295,48800
2240 TSAI,11.8,0.15,142.70032,28.340361,60.708686,0.847838,0.1589932,3.1433748,48800
2241 1979WM,8.64,0.15,255.36103,290.19398,267.97212,16.585585,0.0670729,5.2336989,48800
2242 1936TG,13.8,0.15,310.89833,95.421397,344.20763,2.542986,0.1174394,2.2082208,48800
2243 LONNROT,12.8,0.15,47.385336,303.11467,22.743254,6.849876,0.1972166,2.2480167,48800
2244 TESLA,11.9,0.15,137.41427,297.18878,106.87404,7.812598,0.1802932,2.8130654,48800
2245 HEKATOSTOS,11.3,0.15,318.40433,315.82645,85.480434,11.866353,0.1343443,2.6367328,48800
2246 BOWELL,10.56,0.15,162.32922,28.257413,155.96163,6.492046,0.0970963,3.9481146,48800
2247 HIROSHIMA,13.9,0.15,74.041105,29.068556,7.540298,5.946875,0.1089299,2.4488962,48800
2248 KANDA,11.2,0.15,302.20604,149.81458,34.052568,1.642437,0.1229348,3.0943089,48800
2249 YAMAMOTO,11,0.15,253.60531,109.80204,148.25722,4.092997,0.0976241,3.1836138,48800
2250 STALINGRAD,11.5,0.15,124.08034,173.00069,158.17171,1.50456,0.1995917,3.1710052,48800
2251 TIKHOV,11.4,0.15,115.01362,182.37649,193.40428,7.430093,0.1470591,2.7122232,48800
2252 CERGA,11.9,0.15,105.41839,23.988948,358.74037,4.241832,0.0709402,2.6169172,48800
2253 ESPINETTE,12.9,0.15,122.11213,175.2755,144.14332,3.873224,0.2786961,2.2830493,48800
2254 REQUIEM,12.5,0.15,41.816448,23.724508,338.44681,5.054712,0.1497894,2.3418711,48800
2255 QINGHAI,11.3,0.15,243.78751,349.32025,41.416287,14.198658,0.1575984,3.0943996,48800
2256 WISNIEWSKI,11.8,0.15,329.63647,196.43728,115.6718,0.463335,0.1698875,3.0957651,48800
2257 KAARINA,12.9,0.15,151.9496,127.13922,234.53597,5.030121,0.2371497,2.4904206,48800
2258 VIIPURI,11.4,0.15,240.64329,171.56561,308.01255,1.48522,0.0785933,2.6948645,48800
2259 SOFIEVKA,12.6,0.15,17.384178,11.724319,280.63461,4.680777,0.1854412,2.2941524,48800
2260 NEOPTOLEMUS,9.31,0.15,176.94697,321.44861,86.598518,17.780539,0.0434736,5.1882918,48800
2261 KEELER,12.8,0.15,49.964635,99.332446,102.98452,22.712178,0.2390619,2.3768489,48800
2262 MITIDIKA,12.6,0.15,106.28428,351.013,0.852937,13.449234,0.2814723,2.5859659,48800
2263 SHAANXI,10.9,0.15,247.25375,316.97272,54.721708,11.41231,0.1155615,3.0133331,48800
